7.120933383703231812e-02,2.190476208925247192e-01,1.000000000000000000e+00,1.304347813129425049e-01,2.325581386685371399e-02,0.000000000000000000e+00,3.333333432674407959e-01,1.052631586790084839e-01,0.000000000000000000e+00,1.578947305679321289e-01,1.111111119389533997e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.677419066429138184e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666716337203979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.834729313850402832e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.142857149243354797e-01,1.369863003492355347e-02,3.333333507180213928e-02,5.263157933950424194e-02,5.000000074505805969e-02,1.813784800469875336e-02,1.967213153839111328e-01,2.050663530826568604e-02,4.569687694311141968e-02,1.947368383407592773e-01,2.950000017881393433e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.716057636775076389e-04,3.108024299144744873e-01,5.300128459930419922e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.370684802532196045e-02,1.001233085989952087e-01,2.522762631997466087e-03,7.244810461997985840e-02,0.000000000000000000e+00,7.788787782192230225e-02,1.252196729183197021e-02,5.686601623892784119e-03,0.000000000000000000e+00,1.446521654725074768e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.989704184234142303e-02,4.781735315918922424e-02,1.325715146958827972e-02,5.356516316533088684e-02,0.000000000000000000e+00,8.945570886135101318e-02,1.205842290073633194e-02,0.000000000000000000e+00,4.938339889049530029e-01,0.000000000000000000e+00,2.369985543191432953e-02,4.700438305735588074e-02,0.000000000000000000e+00,1.339814276434481144e-03,2.124878205358982086e-02,1.598589308559894562e-02,0.000000000000000000e+00,3.081727074459195137e-03,4.596238024532794952e-03,0.000000000000000000e+00,5.037537813186645508e-01,7.432727725245058537e-04,0.000000000000000000e+00,4.133706912398338318e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.515084598213434219e-02,0.000000000000000000e+00,3.311583772301673889e-02,6.384962052106857300e-02,4.407358542084693909e-02,2.285774238407611847e-02,8.186775445938110352e-02,1.826503425836563110e-01,3.999685868620872498e-02,7.105381041765213013e-02,1.634559929370880127e-01,2.113935910165309906e-02,3.171551600098609924e-02,0.000000000000000000e+00,2.192732878029346466e-02,2.561011537909507751e-02,7.095486856997013092e-03,5.330805201083421707e-03,0.000000000000000000e+00,1.048242300748825073e-02,3.290258646011352539e-01,2.313457801938056946e-02,3.067570738494396210e-03,6.409578491002321243e-04,3.937646448612213135e-01
3.402865305542945862e-02,6.635214388370513916e-02,2.653596922755241394e-03,6.922548264265060425e-02,0.000000000000000000e+00,8.235721290111541748e-02,1.991199888288974762e-02,7.703938987106084824e-03,0.000000000000000000e+00,1.569764502346515656e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.550826337188482285e-02,1.038831919431686401e-01,1.416579540818929672e-02,6.099357828497886658e-02,0.000000000000000000e+00,9.469200670719146729e-02,1.031173020601272583e-02,0.000000000000000000e+00,4.921641051769256592e-01,0.000000000000000000e+00,1.617265492677688599e-02,4.074986651539802551e-02,0.000000000000000000e+00,1.848332732915878296e-01,3.817339614033699036e-02,1.978811807930469513e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.832208294421434402e-03,0.000000000000000000e+00,4.974886775016784668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.514429897069931030e-01,8.005131967365741730e-03,6.547132134437561035e-02,5.114068835973739624e-02,4.259876161813735962e-02,4.112082719802856445e-02,5.130736902356147766e-02,8.399637788534164429e-02,6.871300935745239258e-02,5.262364819645881653e-02,4.610029608011245728e-02,6.310984492301940918e-02,3.646460920572280884e-02,4.270828142762184143e-02,1.228536851704120636e-02,1.587003655731678009e-02,2.791710570454597473e-02,2.113464102149009705e-02,3.949057776480913162e-03,3.081523580476641655e-03,9.995835274457931519e-02,6.166505217552185059e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.960970520973205566e-01
1.788702234625816345e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.082004934549331665e-02,2.596271336078643799e-01,1.468810439109802246e-02,2.968787550926208496e-01,2.966866455972194672e-02,0.000000000000000000e+00,4.463377594947814941e-02,1.647897958755493164e-01,6.606918293982744217e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.212523579597473145e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.028540223836898804e-01,3.551344946026802063e-02,1.613375395536422729e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.476160343736410141e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930134348571300507e-02,9.964016079902648926e-01,9.691888689994812012e-01,9.342543780803680420e-03,9.688722491264343262e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.811512827873229980e-01,1.061010081321001053e-02,3.158426284790039062e-02,0.000000000000000000e+00,1.090794950723648071e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.059516072273254395e-01,2.835370600223541260e-03,0.000000000000000000e+00,1.176971346139907837e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.723908483982086182e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.891119524836540222e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.416504546999931335e-02,1.998508349061012268e-02,3.671159734949469566e-03,8.739018440246582031e-02,1.171508338302373886e-02,0.000000000000000000e+00,9.957973361015319824e-01,5.590981617569923401e-02
3.388521075248718262e-02,1.842041611671447754e-01,0.000000000000000000e+00,7.751579582691192627e-02,0.000000000000000000e+00,1.067917793989181519e-01,2.513474225997924805e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.705875620245933533e-02,0.000000000000000000e+00,1.936567248776555061e-03,5.653294734656810760e-03,9.995630383491516113e-02,1.092815119773149490e-02,7.342302054166793823e-02,0.000000000000000000e+00,1.124385222792625427e-01,1.434952393174171448e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.360772550106048584e-02,4.735392332077026367e-02,1.000000000000000000e+00,9.273445606231689453e-02,5.276194214820861816e-02,1.591700501739978790e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.016450881958007812e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.607473194599151611e-01,2.003878727555274963e-02,6.248553842306137085e-02,7.138907164335250854e-02,3.803649917244911194e-02,2.139644622802734375e-01,5.291208252310752869e-02,1.144196242094039917e-01,3.087779879570007324e-01,3.772234916687011719e-02,6.286687403917312622e-02,3.300163149833679199e-01,3.167514130473136902e-02,6.797576695680618286e-02,4.711646120995283127e-03,2.376046776771545410e-02,3.557730838656425476e-02,8.213709108531475067e-03,3.175277728587388992e-03,0.000000000000000000e+00,5.175333470106124878e-03,5.864015221595764160e-01,0.000000000000000000e+00,2.860155655071139336e-03,3.761136031243950129e-04,4.916993677616119385e-01
5.463474616408348083e-02,1.571428626775741577e-01,1.000000000000000000e+00,4.347826167941093445e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.612903177738189697e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.145861029624938965e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.761904850602149963e-02,3.424657508730888367e-02,6.666667014360427856e-02,5.263157933950424194e-02,1.500000059604644775e-01,3.627569600939750671e-02,4.590163826942443848e-01,3.860072419047355652e-02,9.504950791597366333e-02,3.947368562221527100e-01,5.200000107288360596e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.189406499266624451e-02,1.642868220806121826e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.568446755409240723e-02,1.809523850679397583e-01,1.000000000000000000e+00,1.304347813129425049e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.333333432674407959e-01,1.052631586790084839e-01,0.000000000000000000e+00,1.578947305679321289e-01,1.111111119389533997e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.677419066429138184e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666716337203979e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.205665707588195801e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666716337203979e-01,0.000000000000000000e+00,1.047619059681892395e-01,3.424657508730888367e-02,3.333333507180213928e-02,5.263157933950424194e-02,5.000000074505805969e-02,1.813784800469875336e-02,1.967213153839111328e-01,2.050663530826568604e-02,4.620461910963058472e-02,2.039473652839660645e-01,2.950000017881393433e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.028494633734226227e-04,3.115784525871276855e-01,5.401768684387207031e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.309219166636466980e-02,6.250266730785369873e-02,0.000000000000000000e+00,5.886825174093246460e-02,1.170207262039184570e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.441475193947553635e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.733195066452026367e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.323328286409378052e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.272856771945953369e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.142663329839706421e-02,5.044432282447814941e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.986966848373413086e-01,2.684956416487693787e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.936079561710357666e-02,7.213189732283353806e-03,0.000000000000000000e+00,4.666158463805913925e-03,9.955038428306579590e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.232576608657836914e-03,1.322148554027080536e-02,0.000000000000000000e+00,5.719109997153282166e-02,0.000000000000000000e+00,6.143064796924591064e-02,5.432290583848953247e-02,5.661638826131820679e-02,0.000000000000000000e+00,2.307557463645935059e-01,0.000000000000000000e+00,1.035546883940696716e-02,2.276374250650405884e-01,6.185963749885559082e-03,6.507872790098190308e-02,2.127675525844097137e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.377370324917137623e-03,8.615790866315364838e-03,4.613467957824468613e-03,1.211552023887634277e-01,4.138770047575235367e-03,0.000000000000000000e+00,9.990971684455871582e-01,5.310175009071826935e-03
4.494557529687881470e-02,9.114421904087066650e-03,0.000000000000000000e+00,9.691128134727478027e-02,1.585767716169357300e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.472128275781869888e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.281878799200057983e-01,0.000000000000000000e+00,4.878462851047515869e-02,2.787862345576286316e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.636331647634506226e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.696711421012878418e-01,5.482782609760761261e-03,1.764953881502151489e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.128034964203834534e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.848198428750038147e-02,5.758885759860277176e-03,0.000000000000000000e+00,2.025184594094753265e-02,9.916928410530090332e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.253019437193870544e-02,1.309575140476226807e-02,0.000000000000000000e+00,1.097385138273239136e-01,0.000000000000000000e+00,6.451869010925292969e-02,2.633674740791320801e-01,5.072458833456039429e-02,0.000000000000000000e+00,1.470394581556320190e-01,0.000000000000000000e+00,1.156010851263999939e-02,2.680322825908660889e-01,7.469946518540382385e-03,0.000000000000000000e+00,3.127161785960197449e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.146196551620960236e-03,6.146939937025308609e-03,1.000000000000000000e+00,3.164225781802088022e-04,0.000000000000000000e+00,5.121791269630193710e-03,0.000000000000000000e+00,9.995195865631103516e-01,1.004365924745798111e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.753517389297485352e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.904313780367374420e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.024437472224235535e-01,1.640472002327442169e-02,0.000000000000000000e+00,1.664292067289352417e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.962016969919204712e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.320188194513320923e-01,2.555306628346443176e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.665590848773717880e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.058628410100936890e-02,6.604859605431556702e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.881536364555358887e-01,9.915910959243774414e-01,9.297493845224380493e-03,0.000000000000000000e+00,1.621756330132484436e-02,2.184340544044971466e-02,0.000000000000000000e+00,2.684884145855903625e-02,0.000000000000000000e+00,7.311283797025680542e-02,6.076671928167343140e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.995438575744628906e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.169352829456329346e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.576367370784282684e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.414235472679138184e-02,0.000000000000000000e+00,5.106805637478828430e-02,9.822448343038558960e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.220994442701339722e-01
